Customer_id,Time_Spent,Browser,Newsletter,Voucher,Churn
514376,460,0,0,0,0
514377,307,3,0,1,1
514378,643,0,0,0,0
514379,387,0,0,0,1
514380,121,0,0,1,0
514381,498,0,0,0,0
514382,433,0,0,1,0
514383,248,0,1,1,1
514384,212,0,0,0,0
514385,205,0,0,0,1
514386,870,0,0,0,0
514387,940,0,0,0,0
514388,752,1,1,1,0
514389,425,0,0,0,0
514390,435,0,0,1,0
514391,967,3,0,0,1
514392,567,1,0,0,0
514393,930,1,1,0,0
514394,934,2,0,1,1
514395,175,3,0,0,0
514396,991,3,0,0,0
514397,1069,0,0,0,1
514398,917,0,0,0,0
514399,1014,0,0,1,0
514400,935,0,0,0,0
514401,963,3,0,1,0
514402,732,0,0,0,0
514403,677,0,0,0,0
514404,227,0,0,0,0
514405,250,0,0,0,0
514406,681,0,0,0,0
514407,468,0,1,0,0
514408,920,1,0,0,0
514409,587,0,1,1,0
514410,238,0,0,0,0
514411,766,0,1,0,0
514412,468,1,0,0,0
514413,327,0,0,0,0
514414,450,0,0,0,0
514415,602,0,1,0,0
514416,194,0,0,1,0
514417,659,1,0,0,0
514418,634,0,0,0,0
514419,371,0,0,0,0
514420,206,0,0,0,0
514421,953,0,0,1,0
514422,257,2,0,0,0
514423,681,1,0,0,0
514424,697,3,0,0,1
514425,682,3,1,0,1
514426,162,3,1,1,0
514427,908,0,1,0,1
514428,793,0,0,0,1
514429,480,3,1,1,0
514430,308,3,0,0,1
514431,587,0,0,1,0
514432,766,0,0,0,0
514433,141,0,0,0,0
514434,324,1,0,0,0
514435,310,0,0,0,1
514436,445,1,0,0,0
514437,797,0,1,0,1
514438,490,1,0,0,1
514439,725,3,0,0,0
514440,1071,1,0,0,1
514441,708,0,0,0,0
514442,914,2,0,1,0
514443,386,0,0,0,0
514444,823,2,0,1,1
514445,335,3,0,0,1
514446,667,3,0,0,1
514447,625,0,0,0,1
514448,883,0,0,1,0
514449,377,3,0,0,0
514450,351,0,0,1,0
514451,481,1,0,0,1
514452,1066,2,0,0,0
514453,1026,1,0,0,0
514454,794,1,0,1,0
514455,1043,2,1,0,0
514456,877,3,0,0,0
514457,654,1,1,0,0
514458,872,3,0,0,0
514459,686,0,0,0,0
514460,1061,0,0,1,0
514461,246,3,0,0,0
514462,510,0,0,0,0
514463,754,3,1,1,0
514464,301,1,1,0,1
514465,244,0,0,0,1
514466,546,2,0,1,0
514467,213,1,0,1,0
514468,460,2,0,0,0
514469,754,0,0,0,0
514470,1066,0,0,0,1
514471,751,1,0,0,1
514472,935,0,0,0,0
514473,972,0,1,0,0
514474,460,1,0,1,0
514475,556,0,0,0,0
514476,975,2,0,1,0
514477,143,0,0,0,0
514478,930,0,0,1,0
514479,652,1,0,0,0
514480,570,0,0,0,0
514481,757,3,1,0,0
514482,851,0,0,0,0
514483,452,0,0,0,1
514484,832,1,0,0,0
514485,379,0,0,0,0
514486,255,0,0,1,0
514487,285,2,0,0,0
514488,208,2,0,0,0
514489,551,0,0,0,1
514490,1075,3,0,0,0
514491,441,0,0,0,0
514492,466,0,0,0,0
514493,258,0,0,1,0
514494,208,0,0,1,0
514495,1054,0,0,0,1
514496,833,0,0,0,0
514497,391,1,0,0,0
514498,613,0,0,0,0
514499,616,0,0,0,0
514500,223,0,0,1,0
514501,588,1,0,1,0
514502,931,0,0,0,0
514503,212,0,0,0,0
514504,341,1,0,0,0
514505,606,3,0,0,0
514506,249,0,0,0,0
514507,154,0,1,0,0
514508,288,0,0,0,0
514509,414,0,0,0,0
514510,878,0,1,0,0
514511,865,0,0,0,0
514512,655,1,0,1,0
514513,926,1,0,0,0
514514,711,0,0,0,0
514515,465,1,0,0,0
514516,1074,3,0,1,1
514517,199,0,0,0,0
514518,965,0,0,0,1
514519,288,0,0,1,0
514520,720,1,0,0,0
514521,657,0,0,0,0
514522,766,0,0,0,0
514523,812,0,0,0,0
514524,212,0,0,0,0
514525,632,0,0,0,1
514526,810,0,0,1,0
514527,502,0,0,0,0
514528,904,0,0,0,0
514529,1036,1,1,0,0
514530,708,3,0,0,0
514531,832,0,0,0,0
514532,182,0,0,0,0
514533,895,3,0,0,0
514534,212,0,0,1,0
514535,1072,0,0,0,0
514536,479,0,0,0,1
514537,720,0,0,0,0
514538,732,0,0,1,0
514539,259,0,0,0,0
514540,540,1,0,0,0
514541,833,0,0,0,1
514542,729,2,1,1,0
514543,220,0,0,0,0
514544,952,3,0,0,0
514545,148,0,0,1,0
514546,235,0,0,0,1
514547,726,0,0,0,0
514548,668,0,0,0,0
514549,583,0,0,1,0
514550,607,0,0,0,0
514551,795,0,0,1,1
514552,325,0,0,1,1
514553,372,3,0,0,0
514554,605,1,0,0,0
514555,1051,0,0,0,0
514556,618,0,0,0,0
514557,761,1,0,1,0
514558,649,0,0,1,0
514559,1035,0,0,0,0
514560,289,0,0,0,0
514561,1038,0,0,0,0
514562,466,3,0,0,1
514563,730,3,0,0,0
514564,890,0,0,1,0
514565,685,0,0,0,1
514566,679,0,0,0,1
514567,477,2,0,0,0
514568,277,0,0,1,0
514569,921,1,0,0,0
514570,349,0,1,0,0
514571,161,0,0,0,0
514572,952,0,1,1,0
514573,848,0,0,1,0
514574,802,0,0,0,0
514575,369,1,0,0,0
514576,643,1,0,0,0
514577,398,0,0,0,0
514578,885,3,0,0,0
514579,1055,3,0,0,0
514580,573,0,0,0,0
514581,1047,1,0,0,0
514582,919,0,0,0,0
514583,580,2,0,0,0
514584,497,0,0,0,0
514585,388,0,0,1,0
514586,660,2,0,0,0
514587,142,0,0,0,0
514588,707,0,0,0,1
514589,859,1,0,0,0
514590,837,0,1,1,0
514591,361,2,0,0,0
514592,301,3,0,1,0
514593,580,1,1,0,0
514594,203,0,0,0,0
514595,673,0,0,0,0
514596,802,0,0,0,0
514597,695,0,0,0,0
514598,262,1,0,0,0
514599,608,3,0,0,0
514600,293,1,0,0,0
514601,580,0,0,0,0
514602,328,0,0,1,0
514603,396,0,0,1,1
514604,164,0,0,0,1
514605,447,3,1,1,0
514606,351,0,0,1,0
514607,822,1,0,0,0
514608,134,0,0,0,0
514609,575,1,0,1,0
514610,630,0,0,1,0
514611,1053,0,0,0,0
514612,468,0,0,1,0
514613,623,1,1,0,0
514614,431,1,1,0,0
514615,627,2,0,0,1
514616,214,0,0,0,0
514617,643,0,0,0,0
514618,867,0,0,0,1
514619,543,2,0,0,0
514620,603,0,0,0,0
514621,142,1,0,0,0
514622,853,0,0,0,0
514623,887,0,0,0,0
514624,305,2,0,0,1
514625,542,3,0,0,0
514626,179,0,0,0,0
514627,982,0,1,0,0
514628,176,0,0,0,0
514629,1062,1,0,1,1
514630,697,0,0,0,1
514631,244,0,1,1,0
514632,185,0,1,1,0
514633,177,0,0,0,1
514634,1067,1,0,1,1
514635,319,0,0,1,0
514636,316,0,0,0,0
514637,674,0,0,0,1
514638,889,3,0,0,1
514639,980,0,1,0,0
514640,888,0,0,0,0
514641,1053,3,0,0,0
514642,272,0,0,0,1
514643,475,1,0,0,0
514644,352,1,0,0,1
514645,251,0,0,0,0
514646,655,0,0,0,0
514647,632,0,1,0,0
514648,871,0,1,0,0
514649,245,0,0,0,0
514650,135,1,0,0,0
514651,791,0,1,0,1
514652,943,0,0,0,0
514653,699,0,1,1,0
514654,975,0,0,0,1
514655,377,1,0,0,0
514656,687,1,0,1,0
514657,955,3,0,0,1
514658,842,1,0,0,1
514659,429,2,0,0,0
514660,781,1,0,0,1
514661,507,1,0,0,0
514662,842,0,0,1,1
514663,545,0,1,0,1
514664,851,0,0,0,0
514665,959,2,0,0,0
514666,807,0,0,1,0
514667,1026,0,0,0,0
514668,557,0,0,0,0
514669,677,3,0,1,0
514670,266,0,0,0,0
514671,441,0,0,0,0
514672,429,0,0,0,0
514673,840,0,0,0,1
514674,164,1,0,0,0
514675,896,0,0,0,0
514676,165,0,0,0,0
514677,464,0,0,0,0
514678,290,1,0,0,0
514679,655,0,1,0,0
514680,931,0,0,0,1
514681,904,0,1,1,1
514682,839,0,0,0,0
514683,814,2,0,1,0
514684,624,0,1,0,0
514685,1042,0,0,1,0
514686,675,1,0,0,0
514687,432,0,0,1,0
514688,395,0,0,0,0
514689,518,1,0,0,0
514690,740,0,0,0,0
514691,512,0,0,0,0
514692,816,1,0,1,0
514693,947,0,0,1,1
514694,950,0,0,0,1
514695,542,1,1,0,0
514696,984,0,0,0,1
514697,477,0,0,0,1
514698,1019,0,0,0,0
514699,151,0,0,1,0
514700,973,1,0,0,0
514701,799,0,0,0,0
514702,246,1,0,0,1
514703,1054,1,0,1,1
514704,160,1,0,0,1
514705,272,0,0,1,0
514706,880,0,0,1,0
514707,236,0,0,0,0
514708,979,1,0,0,0
514709,492,0,0,0,0
514710,901,0,1,0,1
514711,652,0,0,1,0
514712,179,0,0,0,1
514713,517,0,0,0,0
514714,1048,0,0,0,1
514715,1034,2,0,0,0
514716,653,0,0,0,0
514717,467,1,0,0,0
514718,230,3,1,0,1
514719,753,0,0,0,0
514720,773,0,0,1,1
514721,328,3,0,0,0
514722,771,0,0,1,1
514723,1036,0,0,0,0
514724,175,0,1,0,1
514725,414,1,0,0,0
514726,133,1,0,1,0
514727,191,0,0,0,0
514728,710,0,0,0,1
514729,464,1,0,0,0
514730,1045,0,1,1,1
514731,978,0,1,1,0
514732,227,0,1,0,0
514733,126,0,0,1,1
514734,446,1,0,0,0
514735,992,3,0,1,1
514736,695,0,0,1,0
514737,126,0,0,0,0
514738,632,0,0,0,0
514739,886,1,0,0,1
514740,665,3,0,0,0
514741,731,0,0,1,0
514742,343,1,0,1,0
514743,197,0,0,1,0
514744,924,0,0,0,0
514745,184,0,1,0,0
514746,857,2,1,0,0
514747,925,0,1,0,1
514748,774,0,0,0,1
514749,923,0,0,0,0
514750,812,1,0,0,0
514751,833,0,0,0,1
514752,587,0,0,0,0
514753,190,1,1,0,0
514754,240,0,0,1,0
514755,918,1,1,1,0
514756,294,0,0,0,1
514757,123,0,0,1,0
514758,828,0,0,0,0
514759,889,0,0,0,0
514760,729,0,0,0,0
514761,358,1,0,0,1
514762,730,1,0,0,0
514763,303,0,0,0,1
514764,123,0,0,0,0
514765,431,3,0,0,0
514766,332,1,0,0,1
514767,882,2,1,0,0
514768,994,0,1,0,0
514769,455,0,0,0,1
514770,284,0,0,0,0
514771,425,0,0,0,0
514772,535,3,1,0,0
514773,156,0,0,1,0
514774,855,0,0,0,1
514775,589,0,0,0,0
514776,827,0,0,0,0
514777,756,2,0,0,1
514778,276,1,0,0,1
514779,277,3,0,0,0
514780,905,0,0,0,1
514781,963,0,0,0,0
514782,424,0,1,0,1
514783,832,0,0,0,1
514784,880,1,0,0,0
514785,674,3,1,1,0
514786,471,2,0,0,1
514787,789,0,0,0,0
514788,722,0,0,0,0
514789,277,0,0,0,0
514790,625,1,0,0,0
514791,638,3,1,0,0
514792,636,0,1,0,0
514793,523,0,0,1,0
514794,595,0,0,1,0
514795,564,3,0,1,0
514796,154,1,0,1,0
514797,722,1,0,0,0
514798,327,0,0,0,0
514799,615,0,0,0,0
514800,734,1,0,0,1
514801,287,0,0,0,0
514802,611,0,0,0,0
514803,797,0,0,0,0
514804,662,0,0,0,1
514805,374,1,0,0,1
514806,390,0,1,0,1
514807,678,0,0,0,0
514808,661,1,0,1,0
514809,141,3,0,1,1
514810,482,3,0,0,1
514811,585,0,1,0,1
514812,421,0,0,0,0
514813,239,1,0,0,0
514814,413,0,0,0,0
514815,799,0,0,0,0
514816,750,2,0,0,0
514817,289,0,0,0,0
514818,781,0,0,1,1
514819,430,3,0,1,1
514820,1016,0,0,0,0
514821,629,0,0,0,0
514822,395,1,0,0,0
514823,1044,3,0,0,1
514824,286,0,0,0,0
514825,984,0,0,0,0
514826,667,1,0,1,0
514827,138,0,0,1,0
514828,534,1,0,0,1
514829,352,0,0,0,0
514830,684,0,0,1,0
514831,1070,0,0,0,0
514832,784,3,0,0,1
514833,595,2,0,0,0
514834,328,2,0,1,0
514835,1068,0,0,0,0
514836,703,0,0,0,0
514837,147,0,1,0,1
514838,839,1,0,0,0
514839,1063,0,0,0,0
514840,377,0,0,0,0
514841,976,0,0,1,0
514842,1058,0,0,1,0
514843,284,3,0,0,0
514844,941,0,0,0,0
514845,555,0,0,0,0
514846,806,0,0,0,0
514847,864,1,0,0,1
514848,351,3,0,0,1
514849,1073,2,0,1,0
514850,920,0,0,0,0
514851,814,0,0,0,1
514852,820,0,0,0,0
514853,897,0,0,0,1
514854,924,0,0,0,0
514855,245,0,0,0,0
514856,756,0,0,0,0
514857,642,2,1,0,0
514858,978,0,0,0,0
514859,614,2,0,0,0
514860,323,0,1,0,1
514861,440,3,1,1,0
514862,697,1,0,0,1
514863,1064,1,0,0,0
514864,1024,0,0,0,1
514865,132,2,0,0,0
514866,844,0,0,0,0
514867,655,3,0,0,0
514868,240,0,0,0,0
514869,975,0,0,0,0
514870,874,0,0,0,0
514871,232,0,0,1,0
514872,692,0,0,1,0
514873,879,0,1,0,0
514874,175,1,0,0,1
514875,449,0,0,0,0
514876,871,1,0,0,0
514877,705,0,0,0,0
514878,409,3,0,1,0
514879,823,0,0,0,0
514880,676,0,1,0,0
514881,192,0,0,0,0
514882,848,0,0,0,0
514883,314,0,0,1,1
514884,177,3,0,0,0
514885,930,0,0,0,0
514886,207,0,1,1,1
514887,736,0,0,0,0
514888,432,1,0,0,0
514889,1009,1,0,0,0
514890,587,0,0,0,1
514891,759,0,0,0,0
514892,589,3,0,1,0
514893,790,0,0,0,0
514894,1045,1,0,0,0
514895,599,0,0,0,1
514896,152,2,0,0,0
514897,646,0,0,0,0
514898,192,1,0,0,0
514899,967,0,0,0,0
514900,277,2,0,0,0
514901,413,0,0,0,1
514902,731,0,0,0,0
514903,862,0,0,0,1
514904,954,0,0,0,1
514905,670,0,0,1,0
514906,830,3,0,1,0
514907,746,0,1,0,0
514908,565,1,0,1,0
514909,318,0,0,0,0
514910,1065,0,1,0,1
514911,575,2,0,0,0
514912,626,0,0,0,0
514913,187,0,0,1,0
514914,786,0,1,0,1
514915,233,0,0,0,0
514916,439,1,0,0,0
514917,466,0,0,1,1
514918,426,1,0,0,0
514919,952,0,0,0,0
514920,580,1,1,0,0
514921,808,0,0,0,0
514922,625,1,0,1,1
514923,709,0,0,0,0
514924,818,0,0,0,0
514925,650,0,0,0,0
514926,1064,1,1,0,0
514927,1076,0,0,0,1
514928,370,0,1,0,1
514929,432,1,0,0,0
514930,706,0,1,1,0
514931,447,3,0,0,0
514932,647,0,0,0,1
514933,548,0,0,1,0
514934,251,1,0,0,0
514935,240,0,1,1,0
514936,947,0,1,0,0
514937,656,2,0,0,0
514938,930,0,0,1,0
514939,322,2,0,1,0
514940,904,0,0,0,0
514941,606,0,0,0,0
514942,768,0,1,1,0
514943,605,0,0,0,0
514944,810,3,0,0,1
514945,975,0,0,0,0
514946,488,1,0,1,0
514947,614,0,0,0,1
514948,543,2,0,1,0
514949,868,0,1,1,1
514950,442,1,0,0,0
514951,815,3,0,0,0
514952,174,0,0,1,0
514953,164,1,1,0,0
514954,670,0,1,0,0
514955,1044,1,0,0,0
514956,951,1,0,0,0
514957,733,1,0,0,0
514958,219,2,0,0,0
514959,224,0,1,1,0
514960,988,0,0,0,0
514961,786,2,0,0,0
514962,777,0,1,0,1
514963,932,0,0,0,0
514964,179,0,0,0,0
514965,1037,0,0,0,0
514966,989,3,0,0,0
514967,665,0,0,0,0
514968,562,0,0,0,0
514969,167,3,1,0,0
514970,864,0,0,0,1
514971,1062,0,0,0,0
514972,636,1,0,1,0
514973,305,1,0,0,1
514974,981,3,0,1,0
514975,830,0,0,0,0
514976,488,1,1,0,1
514977,445,0,0,0,0
514978,178,0,0,0,0
514979,666,0,0,0,0
514980,620,0,0,0,0
514981,884,2,0,0,1
514982,182,0,1,0,0
514983,773,0,0,0,0
514984,593,0,0,0,1
514985,916,1,0,0,0
514986,160,0,0,1,1
514987,770,0,0,0,0
514988,723,0,0,0,1
514989,862,2,0,1,0
514990,440,3,0,1,1
514991,313,1,0,1,1
514992,517,1,0,0,1
514993,672,1,0,0,0
514994,864,0,0,0,1
514995,299,0,0,0,1
514996,263,1,0,0,0
514997,553,0,0,1,1
514998,885,1,0,0,0
514999,866,1,0,1,0
515000,689,3,1,0,0
515001,869,0,0,1,0
515002,351,0,0,1,0
515003,485,0,0,0,0
515004,362,2,1,1,1
515005,1032,0,0,1,0
515006,551,0,1,0,1
515007,319,0,0,0,0
515008,724,0,0,0,0
515009,716,0,1,0,0
515010,804,0,0,0,0
515011,239,2,0,0,0
515012,304,3,0,0,0
515013,588,3,0,1,1
515014,255,1,0,1,0
515015,698,0,0,0,0
515016,551,2,0,0,0
515017,372,0,0,0,0
515018,135,0,0,1,0
515019,124,0,0,1,0
515020,429,1,0,0,0
515021,463,3,0,0,0
515022,549,0,0,0,0
515023,914,0,0,0,0
515024,908,0,0,1,1
515025,459,0,0,0,1
515026,319,1,0,1,0
515027,498,0,0,1,0
515028,774,0,0,0,0
515029,830,3,0,0,0
515030,768,0,0,0,1
515031,177,1,0,0,0
515032,919,0,0,0,0
515033,975,0,1,0,0
515034,687,0,0,1,1
515035,480,0,0,0,1
515036,868,3,0,0,1
515037,240,0,1,1,0
515038,639,0,0,0,0
515039,776,0,0,0,1
515040,650,0,0,0,0
515041,345,0,0,0,0
515042,733,0,1,1,0
515043,357,0,1,1,1
515044,239,0,1,0,0
515045,436,0,0,0,1
515046,464,0,0,0,0
515047,190,0,0,0,0
515048,426,1,0,0,0
515049,159,1,0,0,0
515050,785,1,0,1,1
515051,550,3,0,0,1
515052,901,0,0,0,0
515053,223,3,1,0,1
515054,625,0,0,0,1
515055,217,0,1,0,0
515056,739,0,0,0,1
515057,855,0,0,1,0
515058,498,0,0,0,0
515059,532,0,0,0,0
515060,512,0,0,1,0
515061,456,0,0,0,0
515062,669,0,0,0,0
515063,985,0,1,1,0
515064,429,0,0,1,0
515065,251,2,0,0,0
515066,696,0,0,0,1
515067,309,0,0,0,0
515068,256,1,0,0,0
515069,264,0,0,1,0
515070,579,0,0,1,1
515071,1018,0,0,1,0
515072,241,1,0,0,1
515073,945,3,0,0,0
515074,773,0,1,0,0
515075,726,2,0,0,0
515076,962,0,0,0,0
515077,899,0,0,0,0
515078,807,0,0,0,1
515079,781,2,0,0,0
515080,602,0,1,0,1
515081,943,0,0,0,0
515082,1064,0,0,1,0
515083,793,0,0,0,1
515084,577,0,0,0,0
515085,434,0,0,0,1
515086,794,1,0,0,0
515087,414,1,1,1,0
515088,771,0,1,0,0
515089,1076,2,0,0,0
515090,820,1,0,1,0
515091,1037,0,1,0,1
515092,462,0,0,0,0
515093,789,1,1,0,1
515094,537,3,0,1,0
515095,879,1,0,0,0
515096,627,0,0,0,1
515097,353,0,0,0,0
515098,388,0,1,0,0
515099,977,0,0,0,1
515100,274,0,0,0,0
515101,1020,0,0,1,0
515102,625,1,1,0,0
515103,346,1,1,1,0
515104,913,1,0,0,1
515105,195,0,0,1,0
515106,510,1,0,0,1
515107,628,0,0,1,0
515108,744,1,0,0,0
515109,308,3,0,1,0
515110,733,3,1,0,0
515111,786,0,0,0,0
515112,254,0,0,0,0
515113,149,3,0,1,0
515114,742,0,0,0,1
515115,831,0,1,1,1
515116,622,0,1,0,1
515117,211,0,0,0,0
515118,548,0,0,0,1
515119,845,0,0,0,0
515120,258,0,0,0,0
515121,752,0,0,0,0
515122,1057,3,0,1,1
515123,992,1,0,0,1
515124,1072,3,1,0,0
515125,1079,0,0,0,0
515126,998,0,1,0,0
515127,719,0,0,0,0
515128,144,3,0,1,0
515129,693,0,0,0,0
515130,871,0,0,0,0
515131,519,1,0,0,0
515132,337,0,0,1,0
515133,223,1,0,0,0
515134,700,1,0,0,0
515135,1062,0,0,1,0
515136,788,0,0,1,0
515137,458,0,1,1,0
515138,583,0,0,0,0
515139,760,0,1,0,0
515140,653,1,0,0,1
515141,567,0,0,1,0
515142,171,1,0,0,0
515143,140,3,0,0,0
515144,1019,0,0,0,0
515145,151,0,0,0,0
515146,944,3,0,0,1
515147,638,3,0,0,1
515148,551,2,1,0,1
515149,489,0,0,0,0
515150,328,3,0,0,1
515151,216,0,0,1,0
515152,561,0,0,0,0
515153,397,0,0,0,0
515154,670,0,0,0,0
515155,1021,1,0,0,0
515156,744,0,0,1,0
515157,1067,0,0,0,1
515158,584,0,0,1,0
515159,809,0,0,1,0
515160,881,3,0,1,0
515161,1037,0,0,0,0
515162,925,2,0,0,0
515163,775,0,0,0,0
515164,915,1,0,1,1
515165,227,2,0,0,0
515166,742,0,0,0,0
515167,639,0,0,0,0
515168,490,0,0,0,1
515169,616,3,0,0,0
515170,488,1,1,0,1
515171,854,0,0,0,0
515172,879,0,0,0,0
515173,299,3,0,0,1
515174,856,0,0,0,0
515175,402,1,0,0,0
515176,176,0,1,1,0
515177,342,0,0,0,1
515178,969,0,0,1,0
515179,1068,0,0,0,0
515180,683,0,0,0,0
515181,534,0,0,0,0
515182,590,0,0,0,1
515183,189,0,0,0,1
515184,349,3,0,0,0
515185,573,2,0,0,1
515186,639,3,1,1,0
515187,575,1,0,1,0
515188,467,0,0,0,0
515189,786,0,0,0,0
515190,575,0,0,1,1
515191,511,0,0,0,1
515192,381,0,0,0,0
515193,214,0,0,0,0
515194,794,3,0,0,0
515195,719,0,1,1,0
515196,383,0,0,1,0
515197,883,3,0,0,0
515198,841,1,0,0,0
515199,147,0,1,1,0
515200,734,2,1,0,1
515201,1007,1,0,0,0
515202,916,1,0,0,0
515203,877,0,0,0,1
515204,402,0,0,0,0
515205,1075,0,1,0,0
515206,968,0,1,0,0
515207,697,0,1,0,0
515208,631,0,0,0,0
515209,502,0,0,0,0
515210,796,3,1,0,1
515211,995,0,0,0,0
515212,904,1,0,1,1
515213,786,3,1,1,1
515214,896,0,1,0,0
515215,354,0,0,1,0
515216,863,2,0,0,0
515217,308,0,0,1,0
515218,409,0,0,1,1
515219,400,3,1,0,0
515220,501,0,0,1,1
515221,907,0,0,0,0
515222,661,0,0,0,0
515223,874,1,0,0,0
515224,772,0,0,0,0
515225,338,3,0,0,0
515226,970,0,0,0,1
515227,1027,2,0,1,0
515228,295,0,0,1,0
515229,692,1,0,0,0
515230,865,0,0,0,0
515231,454,1,0,0,0
515232,546,0,0,1,1
515233,946,1,0,0,0
515234,1037,0,0,0,0
515235,456,0,0,0,1
515236,158,0,0,0,0
515237,654,0,0,0,1
515238,638,0,0,0,0
515239,814,1,0,0,0
515240,164,2,0,1,1
515241,284,1,0,0,1
515242,961,0,1,0,0
515243,640,1,0,1,1
515244,505,1,0,0,0
515245,772,0,0,1,1
515246,246,0,0,0,0
515247,237,1,0,0,0
515248,157,0,0,0,0
515249,985,0,0,0,0
515250,155,0,0,1,0
515251,584,0,0,0,1
515252,939,0,0,1,0
515253,1075,3,1,0,1
515254,365,3,0,0,0
515255,722,2,0,0,0
515256,829,1,0,0,0
515257,192,3,0,0,0
515258,247,0,1,0,0
515259,312,1,0,0,0
515260,468,1,0,0,0
515261,682,3,0,0,0
515262,1015,2,0,0,0
515263,124,0,0,0,0
515264,1059,0,0,0,1
515265,670,0,0,1,0
515266,657,0,0,1,1
515267,870,2,0,0,0
515268,1028,0,1,0,0
515269,964,0,0,0,1
515270,838,0,0,1,0
515271,586,0,0,0,0
515272,386,0,0,0,0
515273,985,0,0,0,0
515274,744,0,0,0,0
515275,819,0,0,1,0
515276,519,0,0,0,0
515277,954,0,0,1,0
515278,797,0,0,1,0
515279,478,0,0,0,0
515280,235,0,0,1,0
515281,970,0,0,0,0
515282,601,1,0,0,0
515283,611,0,1,0,0
515284,196,0,1,0,0
515285,767,0,0,0,1
515286,551,0,0,1,1
515287,186,0,0,0,1
515288,657,0,0,1,0
515289,1048,0,0,0,0
515290,125,3,0,0,0
515291,365,0,0,0,0
515292,668,1,1,0,1
515293,1026,3,0,0,0
515294,612,0,0,0,0
515295,360,1,0,0,0
515296,565,0,0,0,1
515297,722,0,0,0,0
515298,802,3,0,1,0
515299,650,0,0,1,1
515300,873,0,0,1,1
515301,828,0,0,0,1
515302,1044,3,0,1,0
515303,174,0,0,0,0
515304,354,0,0,1,0
515305,452,0,0,0,1
515306,263,1,0,0,0
515307,973,1,0,0,0
515308,1064,0,0,1,0
515309,493,0,0,0,0
515310,222,3,0,1,0
515311,440,0,0,0,0
515312,335,2,0,0,1
515313,569,0,0,0,1
515314,580,0,0,0,1
515315,847,0,0,1,1
515316,168,0,0,0,0
515317,1078,0,0,1,0
515318,533,3,1,0,1
515319,1037,0,0,0,1
515320,691,0,0,0,0
515321,440,0,0,0,0
515322,331,0,1,1,1
515323,150,0,0,0,0
515324,251,0,0,0,0
515325,617,3,0,0,0
515326,662,1,1,0,1
515327,269,1,0,0,0
515328,566,0,0,0,1
515329,313,0,1,1,0
515330,191,0,0,1,0
515331,462,1,0,0,1
515332,266,0,0,1,0
515333,345,0,0,0,0
515334,854,1,0,0,0
515335,336,0,1,0,0
515336,958,0,0,0,0
515337,453,0,1,0,0
515338,674,0,0,0,0
515339,727,0,0,0,0
515340,969,0,0,0,1
515341,807,1,0,0,0
515342,359,1,1,0,0
515343,568,0,0,0,0
515344,979,3,1,0,0
515345,161,1,0,0,0
515346,1060,0,0,0,0
515347,320,0,0,0,0
515348,710,0,0,0,0
515349,263,0,0,0,0
515350,195,0,0,0,1
515351,816,0,1,0,1
515352,857,0,0,0,1
515353,938,0,0,0,1
515354,168,0,0,0,0
515355,564,0,0,1,0
515356,706,0,0,1,0
515357,185,1,1,1,1
515358,539,0,0,0,0
515359,138,3,0,0,0
515360,153,0,0,1,0
515361,499,0,0,0,0
515362,624,0,0,0,0
515363,993,1,0,1,1
515364,392,0,0,0,0
515365,536,0,0,0,0
515366,227,1,0,0,1
515367,233,0,0,0,0
515368,1069,0,0,1,1
515369,351,0,1,0,1
515370,677,0,0,0,0
515371,177,0,0,1,0
515372,901,1,1,0,0
515373,994,0,0,0,0
515374,628,1,0,0,0
515375,128,2,0,0,0
515376,839,0,0,0,1
515377,1002,0,0,1,1
515378,1063,0,0,0,0
515379,804,3,0,0,0
515380,321,0,0,0,0
515381,871,0,0,0,0
515382,212,0,1,1,0
515383,1079,0,0,1,0
515384,1027,0,0,0,1
515385,126,0,1,0,1
515386,158,0,0,0,1
515387,1040,0,1,0,0
515388,513,0,0,1,0
515389,819,0,0,0,0
515390,394,2,0,1,0
515391,371,0,0,0,1
515392,550,0,0,0,1
515393,497,0,0,0,0
515394,691,0,0,0,1
515395,478,0,0,0,0
515396,487,1,0,0,1
515397,604,0,0,1,1
515398,428,0,0,0,0
515399,605,1,0,0,0
515400,774,0,0,1,1
515401,609,1,0,0,0
515402,354,0,0,0,1
515403,489,0,0,0,0
515404,772,0,0,0,0
515405,319,0,0,1,0
515406,469,1,0,0,1
515407,465,3,0,0,1
515408,528,1,0,0,0
515409,808,0,0,0,0
515410,737,3,0,0,0
515411,543,0,0,0,0
515412,750,0,1,0,1
515413,450,0,0,0,0
515414,501,0,0,1,0
515415,639,0,0,0,1
515416,1014,1,0,1,1
515417,641,0,0,0,0
515418,263,0,0,0,0
515419,991,0,0,0,0
515420,488,2,0,0,0
515421,729,1,0,0,0
515422,566,0,1,0,0
515423,336,0,0,0,0
515424,382,0,0,1,0
515425,1053,0,1,0,0
515426,753,0,0,1,1
515427,962,1,0,0,0
515428,742,2,0,0,0
515429,386,0,0,0,1
515430,915,0,0,0,0
515431,396,0,1,0,0
515432,433,0,0,0,0
515433,1058,3,0,0,0
515434,981,0,0,0,0
515435,484,3,0,0,0
515436,472,3,0,0,1
515437,1015,2,0,1,0
515438,566,0,0,0,0
515439,587,0,0,1,1
515440,335,3,0,0,0
515441,1002,0,0,0,0
515442,412,1,0,0,1
