Customer_id,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Most_Purchased
514030,30,1,04.10.21,30,3,Beverages
514031,22.2,6,01.03.21,11.988,2,Snacks and Chips
514032,20.5,2,31.12.21,6.56,1,Frozen Foods
514033,2.3,5,24.11.21,0.736,2,Breakfast Foods
514034,31.8,5,22.09.21,23.532,0,Canned Goods
514035,41.7,6,08.09.21,14.595,2,Pasta and Grains
514036,32.1,1,14.09.21,32.1,3,Cooking Oils and Condiments
514037,41.1,6,17.04.21,20.139,0,Baking Ingredients
514038,8.6,6,28.02.21,5.16,0,Spices and Seasonings
514039,29.2,3,15.03.21,10.804,0,International Foods
514040,49.1,3,29.07.21,31.915,0,Organic Products
514041,32.1,5,30.08.21,18.618,1,Gluten-Free Products
514042,42.5,2,24.12.21,36.55,3,Vegan and Plant-Based
514043,30.1,3,19.02.21,11.438,3,Ready-to-Eat Meals
514044,11.6,6,26.09.21,3.944,1,Baby and Toddler
514045,34.9,6,06.12.21,11.517,2,Pet Supplies
514046,34.1,2,21.06.21,33.759,2,Cleaning Supplies
514047,38.8,4,19.09.21,14.744,1,Personal Care
514048,4.5,5,30.08.21,1.08,3,Health and Wellness
514049,59.5,3,28.01.21,1.785,3,Vitamins and Supplements
514050,37.5,5,26.02.21,2.25,0,Home and Kitchen Essentials
514051,18,6,28.05.21,5.58,0,Office and School Supplies
514052,29.6,3,15.11.21,7.696,1,Electronics and Appliances
514053,46.5,5,18.01.21,9.3,2,Outdoor and Garden
514054,52.1,6,12.10.21,7.294,2,Home Decor
514055,14.3,3,04.04.21,3.575,1,Clothing and Accessories
514056,53.5,3,06.04.21,50.29,3,Shoes and Footwear
514057,1.5,2,03.11.21,1.095,2,Beauty and Skincare
514058,37.6,6,23.05.21,3.008,1,Hair Care
514059,21.8,3,07.05.21,8.938,1,Oral Care
514060,32.9,4,22.06.21,24.346,1,Bath and Body
514061,12.3,4,27.08.21,4.551,3,Feminine Hygiene
514062,20.8,6,10.05.21,6.032,0,Men's Grooming
514063,39,3,17.02.21,26.13,0,Shaving and Hair Removal
514064,37.1,2,31.08.21,32.648,1,Fragrances
514065,39.4,7,14.01.21,34.672,1,Health Monitors
514066,38.4,2,07.08.21,10.752,0,Fitness and Exercise
514067,20,3,14.02.21,17,0,Sports and Outdoor Recreation
514068,41.9,6,14.10.21,39.386,3,Baby Care Products
514069,43.7,6,22.04.21,27.531,2,Diapers and Wipes
514070,20.4,3,07.11.21,19.176,0,Baby Food
514071,32.8,6,29.01.21,31.488,2,Baby Gear and Nursery
514072,26,6,27.09.21,23.14,0,Toys and Games
514073,6.7,6,04.07.21,5.226,2,Electronics Accessories
514074,1,4,22.05.21,0.92,2,Phone and Tablet Accessories
514075,39.1,2,17.11.21,11.339,2,Computer Hardware
514076,11.8,4,23.10.21,11.092,2,Software and Apps
514077,36.6,7,24.03.21,26.352,2,Office Supplies
514078,21.2,3,18.01.21,15.688,3,Printers and Scanners
514079,39.5,4,15.04.21,1.975,2,Networking and Internet
514080,6,3,19.07.21,4.5,0,Home Security
514081,22.8,7,15.03.21,16.644,3,Smart Home Devices
514082,2.7,2,11.06.21,0.702,1,Audio and Headphones
514083,36.1,2,10.07.21,17.689,2,Cameras and Photography
514084,5,4,17.01.21,0.45,2,Gaming
514085,39.3,5,09.09.21,25.152,3,Books and Literature
514086,56.1,3,26.03.21,8.976,2,Movies and TV Shows
514087,38.6,2,16.03.21,27.406,2,Music and Instruments
514088,32.4,3,25.12.21,19.116,1,Arts and Crafts
514089,39.2,7,16.06.21,12.544,1,Sewing and Needlecraft
514090,18.7,7,28.04.21,3.179,0,Party Supplies
514091,52.7,6,14.08.21,12.121,3,Greeting Cards and Gift Wrap
514092,35.4,1,31.03.21,35.4,2,Home Improvement
514093,14.1,6,29.04.21,11.28,0,Tools and Hardware
514094,6.6,2,08.01.21,4.62,1,Automotive
514095,55.9,3,06.12.21,29.627,2,Emergency Preparedness
514096,2.3,2,05.02.21,0.529,0,Travel and Luggage
514097,37.1,1,12.01.21,37.1,3,Camping and Hiking
514098,24.1,5,31.08.21,15.183,0,Fishing and Hunting
514099,27.6,2,06.05.21,25.392,3,Cycling and Biking
514100,16.9,2,26.06.21,14.872,1,Exercise Equipment
514101,39.7,3,24.03.21,29.775,1,Yoga and Pilates
514102,7.7,7,24.04.21,0.308,2,Fitness Accessories
514103,49.5,2,05.05.21,22.77,3,Water Sports
514104,42.5,4,18.04.21,11.475,1,Team Sports
514105,41.7,2,20.12.21,10.425,0,Individual Sports
514106,25.3,4,18.03.21,25.3,3,Board Games and Puzzles
514107,6.4,3,03.08.21,6.336,1,Educational Toys
514108,9.8,4,08.01.21,5.39,0,Stuffed Animals and Plush Toys
514109,24.3,2,22.11.21,13.851,2,Dolls and Action Figures
514110,11.1,4,16.11.21,5.439,0,Building Sets and Blocks
514111,53.3,3,31.05.21,15.457,1,Outdoor Toys
514112,16.9,4,17.05.21,12.506,3,Arts and Crafts Kits for Kids
514113,32.3,7,07.07.21,6.46,1,Learning and Development
514114,34.2,4,07.08.21,23.598,0,Baby and Toddler Toys
514115,8,6,12.08.21,3.68,2,Party Games and Supplies
514116,14.8,4,09.09.21,5.92,0,Costumes and Dress-up
514117,57.5,6,06.11.21,54.625,2,Personalized Gifts
514118,3.9,7,29.04.21,0.663,1,Food Storage and Organization
514119,31.4,2,11.01.21,6.28,2,Cleaning Tools and Supplies
514120,37.1,4,22.04.21,11.13,0,Laundry and Detergents
514121,38.1,6,18.12.21,27.813,0,Dishwashing and Kitchen Cleaners
514122,21.8,6,02.06.21,5.668,2,Trash Bags and Bins
514123,25.4,7,03.07.21,15.748,3,Paper Products
514124,0.5,7,13.04.21,0.13,1,Pest Control
514125,37.3,7,19.03.21,9.698,3,Home Fragrance
514126,35.9,1,21.12.21,35.9,1,Air Purifiers and Humidifiers
514127,39.9,2,03.05.21,30.324,2,Water Filters and Purifiers
514128,35.7,4,28.11.21,0.714,0,Light Bulbs and Fixtures
514129,12.1,1,15.11.21,12.1,1,Home Security Systems
514130,33.7,4,12.09.21,14.828,2,Furniture and Decor
514131,37.3,5,15.10.21,22.38,2,Bedding and Linens
514132,1.8,4,07.02.21,0.252,2,Fresh Fruits
514133,2.5,6,19.11.21,2.125,1,Fresh Vegetables
514134,32.7,4,14.12.21,22.236,1,Dairy and Eggs
514135,29.7,4,18.08.21,2.673,0,Meat and Poultry
514136,15.4,2,15.04.21,11.55,2,Seafood
514137,26.6,1,10.02.21,26.6,0,Bread and Bakery
514138,34.7,1,14.05.21,34.7,2,Pantry Staples
514139,32.3,6,23.03.21,13.566,0,Beverages
514140,51.7,5,25.08.21,36.19,3,Snacks and Chips
514141,6.4,4,09.08.21,4.992,1,Frozen Foods
514142,4.4,7,15.12.21,0.836,0,Breakfast Foods
514143,12.5,7,27.09.21,8.875,1,Canned Goods
514144,2.6,1,13.10.21,2.6,0,Pasta and Grains
514145,30.5,6,27.03.21,13.42,1,Cooking Oils and Condiments
514146,57.9,4,24.05.21,49.794,2,Baking Ingredients
514147,8,4,05.09.21,7.2,1,Spices and Seasonings
514148,54.1,1,03.08.21,54.1,2,International Foods
514149,6.4,3,02.07.21,2.048,2,Organic Products
514150,5.9,6,06.04.21,2.95,2,Gluten-Free Products
514151,10.1,5,09.07.21,3.03,1,Vegan and Plant-Based
514152,28.7,6,04.11.21,21.525,1,Ready-to-Eat Meals
514153,22.3,2,20.08.21,0.892,0,Baby and Toddler
514154,34.9,6,16.09.21,2.443,0,Pet Supplies
514155,38.3,4,24.08.21,32.555,2,Cleaning Supplies
514156,2.6,5,07.08.21,0.806,0,Personal Care
514157,22.1,2,21.04.21,13.481,2,Health and Wellness
514158,23.5,4,24.11.21,19.27,3,Vitamins and Supplements
514159,37.9,3,22.03.21,6.822,1,Home and Kitchen Essentials
514160,13.4,2,19.01.21,1.34,1,Office and School Supplies
514161,33.9,7,11.10.21,21.696,0,Electronics and Appliances
514162,4.5,7,23.02.21,3.285,3,Outdoor and Garden
514163,38.7,7,31.12.21,33.282,1,Home Decor
514164,30.2,1,14.11.21,30.2,2,Clothing and Accessories
514165,30,7,04.01.21,9.3,0,Shoes and Footwear
514166,13.4,3,19.08.21,3.35,2,Beauty and Skincare
514167,25.2,3,06.03.21,23.184,0,Hair Care
514168,4.5,5,06.07.21,1.35,0,Oral Care
514169,11,7,12.06.21,9.13,3,Bath and Body
514170,28.9,6,23.04.21,1.734,2,Feminine Hygiene
514171,16.6,7,13.12.21,4.316,0,Men's Grooming
514172,42.9,7,27.09.21,30.888,0,Shaving and Hair Removal
514173,36.3,7,30.04.21,30.855,0,Fragrances
514174,28,4,19.10.21,12.88,1,Health Monitors
514175,31.9,1,04.11.21,31.9,1,Fitness and Exercise
514176,31.9,7,19.09.21,20.416,0,Sports and Outdoor Recreation
514177,31.9,6,26.12.21,14.036,0,Baby Care Products
514178,19.5,3,09.10.21,16.77,2,Diapers and Wipes
514179,37.4,5,19.03.21,1.122,1,Baby Food
514180,0.6,7,07.02.21,0.306,0,Baby Gear and Nursery
514181,30.5,1,29.01.21,30.5,2,Toys and Games
514182,19.9,1,02.07.21,19.9,3,Electronics Accessories
514183,38.1,6,09.04.21,32.766,1,Phone and Tablet Accessories
514184,7.1,4,11.08.21,6.177,2,Computer Hardware
514185,6.8,5,30.05.21,2.992,1,Software and Apps
514186,38.2,1,09.10.21,38.2,0,Office Supplies
514187,37.5,2,12.05.21,28.875,2,Printers and Scanners
514188,36,3,19.05.21,29.52,0,Networking and Internet
514189,13.7,2,17.03.21,6.028,2,Home Security
514190,36.4,3,27.09.21,3.64,1,Smart Home Devices
514191,12.7,5,20.04.21,3.429,3,Audio and Headphones
514192,26.9,4,16.03.21,24.748,2,Cameras and Photography
514193,43.3,2,08.09.21,40.702,0,Gaming
514194,41.7,5,15.04.21,4.587,2,Books and Literature
514195,30.5,2,10.04.21,22.57,2,Movies and TV Shows
514196,23.2,4,14.01.21,1.624,0,Music and Instruments
514197,8.4,7,24.09.21,0.672,1,Arts and Crafts
514198,37.4,2,12.11.21,5.236,1,Sewing and Needlecraft
514199,18.3,1,18.01.21,18.3,2,Party Supplies
514200,29.1,1,26.04.21,29.1,1,Greeting Cards and Gift Wrap
514201,37.7,1,16.04.21,37.7,0,Home Improvement
514202,13.6,3,22.12.21,5.984,1,Tools and Hardware
514203,34.3,1,17.07.21,34.3,1,Automotive
514204,20.7,1,12.07.21,20.7,0,Emergency Preparedness
514205,11.7,7,25.04.21,11.466,2,Travel and Luggage
514206,31.1,2,17.05.21,17.105,1,Camping and Hiking
514207,15.4,7,25.11.21,8.932,0,Fishing and Hunting
514208,23.3,3,11.06.21,17.708,1,Cycling and Biking
514209,56.1,2,14.05.21,9.537,2,Exercise Equipment
514210,36.6,7,11.01.21,24.888,1,Yoga and Pilates
514211,48.5,6,01.07.21,14.55,2,Fitness Accessories
514212,16.4,1,19.06.21,16.4,1,Water Sports
514213,37.2,7,06.09.21,9.3,2,Team Sports
514214,33.3,6,26.07.21,32.634,1,Individual Sports
514215,11.8,1,04.12.21,11.8,3,Board Games and Puzzles
514216,33.5,7,24.03.21,1.005,1,Educational Toys
514217,11.3,3,22.06.21,6.102,3,Stuffed Animals and Plush Toys
514218,38.9,1,20.04.21,38.9,0,Dolls and Action Figures
514219,1.7,3,05.09.21,0.901,3,Building Sets and Blocks
514220,36.6,1,03.07.21,36.6,0,Outdoor Toys
514221,8.5,7,15.06.21,1.02,1,Arts and Crafts Kits for Kids
514222,52.7,4,23.09.21,16.337,3,Learning and Development
514223,57.1,6,02.03.21,47.393,2,Baby and Toddler Toys
514224,20,5,05.08.21,18.8,1,Party Games and Supplies
514225,27.8,7,25.12.21,7.506,3,Costumes and Dress-up
514226,40.7,7,05.03.21,24.42,3,Personalized Gifts
514227,15.8,7,29.09.21,15.642,3,Food Storage and Organization
514228,43.7,4,06.10.21,12.673,0,Cleaning Tools and Supplies
514229,29,7,24.12.21,10.73,2,Laundry and Detergents
514230,6.2,5,03.01.21,4.898,3,Dishwashing and Kitchen Cleaners
514231,34.5,3,30.04.21,13.8,2,Trash Bags and Bins
514232,38.3,3,11.07.21,7.66,1,Paper Products
514233,26.2,3,27.01.21,6.026,1,Pest Control
514234,19.9,4,18.07.21,13.532,1,Home Fragrance
514235,8.1,7,22.06.21,6.399,1,Air Purifiers and Humidifiers
514236,5.4,3,18.03.21,2.322,2,Water Filters and Purifiers
514237,21.2,6,26.05.21,19.504,1,Light Bulbs and Fixtures
514238,51.5,1,29.07.21,51.5,0,Home Security Systems
514239,38.1,4,11.07.21,0.762,0,Furniture and Decor
514240,58.5,4,01.12.21,12.285,3,Bedding and Linens
514241,33.3,3,15.11.21,9.324,1,Fresh Fruits
514242,12.2,3,24.07.21,11.712,2,Fresh Vegetables
514243,13.8,5,26.05.21,2.898,2,Dairy and Eggs
514244,31.8,3,08.09.21,3.18,1,Meat and Poultry
514245,39.5,4,20.01.21,5.135,2,Seafood
514246,33.3,2,24.09.21,4.662,1,Bread and Bakery
514247,17.8,2,08.09.21,3.916,1,Pantry Staples
514248,25.7,2,22.01.21,21.074,1,Beverages
514249,27.3,3,28.07.21,21.84,0,Snacks and Chips
514250,2.8,7,12.09.21,1.456,1,Frozen Foods
514251,4,1,07.01.21,4,0,Breakfast Foods
514252,9.5,3,23.10.21,5.415,1,Canned Goods
514253,36.4,2,11.07.21,30.576,1,Pasta and Grains
514254,27.7,2,18.10.21,24.653,0,Cooking Oils and Condiments
514255,48.1,5,29.05.21,11.063,1,Baking Ingredients
514256,8.3,6,08.11.21,7.138,2,Spices and Seasonings
514257,7.8,1,26.04.21,7.8,2,International Foods
514258,6.5,3,26.02.21,0.455,0,Organic Products
514259,13.4,5,08.01.21,1.474,0,Gluten-Free Products
514260,10,5,20.12.21,4.3,2,Vegan and Plant-Based
514261,32.4,7,11.12.21,5.832,1,Ready-to-Eat Meals
514262,15.7,7,20.11.21,8.321,1,Baby and Toddler
514263,48.9,7,25.10.21,47.922,1,Pet Supplies
514264,20.3,3,11.07.21,14.21,3,Cleaning Supplies
514265,27.3,1,22.05.21,27.3,0,Personal Care
514266,4.9,3,10.01.21,3.724,0,Health and Wellness
514267,19.3,7,03.04.21,16.212,1,Vitamins and Supplements
514268,28.6,5,19.03.21,4.862,2,Home and Kitchen Essentials
514269,51.3,7,04.04.21,50.787,2,Office and School Supplies
514270,10.8,3,22.08.21,3.672,2,Electronics and Appliances
514271,36.8,5,27.07.21,29.808,0,Outdoor and Garden
514272,21.2,7,20.09.21,9.328,0,Home Decor
514273,38.7,1,17.02.21,38.7,1,Clothing and Accessories
514274,36.3,7,14.12.21,21.78,1,Shoes and Footwear
514275,31.4,4,30.05.21,2.512,2,Beauty and Skincare
514276,23.3,6,11.05.21,16.077,2,Hair Care
514277,12.1,6,08.09.21,7.018,2,Oral Care
514278,48.5,5,25.10.21,29.1,1,Bath and Body
514279,5.5,6,03.08.21,4.95,1,Feminine Hygiene
514280,47.9,5,24.01.21,38.32,0,Men's Grooming
514281,32.6,5,02.01.21,3.26,0,Shaving and Hair Removal
514282,11.6,3,30.01.21,3.828,0,Fragrances
514283,10,7,24.03.21,3.9,2,Health Monitors
514284,25.5,7,29.04.21,20.4,3,Fitness and Exercise
514285,36.4,7,02.12.21,36.036,1,Sports and Outdoor Recreation
514286,36,4,16.07.21,1.08,1,Baby Care Products
514287,31.1,2,12.03.21,28.923,1,Diapers and Wipes
514288,25.4,3,11.06.21,2.794,0,Baby Food
514289,39.7,7,23.05.21,26.202,3,Baby Gear and Nursery
514290,0.8,1,24.11.21,0.8,1,Toys and Games
514291,21.1,2,02.03.21,17.302,0,Electronics Accessories
514292,8.3,3,21.10.21,3.486,2,Phone and Tablet Accessories
514293,14.8,1,17.07.21,14.8,3,Computer Hardware
514294,39.9,2,17.02.21,9.177,1,Software and Apps
514295,39.6,1,11.02.21,39.6,3,Office Supplies
514296,36.7,1,11.03.21,36.7,3,Printers and Scanners
514297,33.1,2,04.03.21,19.198,2,Networking and Internet
514298,7.8,2,14.12.21,2.808,0,Home Security
514299,55.7,4,27.05.21,17.267,3,Smart Home Devices
514300,29.1,4,10.10.21,8.148,2,Audio and Headphones
514301,10.1,6,07.08.21,5.555,1,Cameras and Photography
514302,41.9,6,08.03.21,29.749,1,Gaming
514303,40.3,3,01.07.21,35.867,3,Books and Literature
514304,17.4,6,06.03.21,8.004,0,Movies and TV Shows
514305,19.8,5,20.10.21,6.138,0,Music and Instruments
514306,39.3,4,09.07.21,14.541,2,Arts and Crafts
514307,38.3,4,15.04.21,22.214,1,Sewing and Needlecraft
514308,17.4,2,29.09.21,12.354,3,Party Supplies
514309,38.4,6,30.06.21,28.8,1,Greeting Cards and Gift Wrap
514310,20.3,6,12.08.21,4.466,3,Home Improvement
514311,48.1,6,31.12.21,37.999,1,Tools and Hardware
514312,42.1,1,04.09.21,42.1,0,Automotive
514313,33.1,6,05.07.21,19.529,2,Emergency Preparedness
514314,31.1,1,10.09.21,31.1,1,Travel and Luggage
514315,36.3,7,06.02.21,19.239,1,Camping and Hiking
514316,33.5,3,05.12.21,9.715,0,Fishing and Hunting
514317,28.8,5,07.12.21,22.176,0,Cycling and Biking
514318,1.2,4,01.11.21,0.516,1,Exercise Equipment
514319,9.4,1,29.12.21,9.4,0,Yoga and Pilates
514320,10.5,5,09.10.21,10.29,1,Fitness Accessories
514321,40.9,4,22.07.21,22.904,2,Water Sports
514322,12,5,08.03.21,7.2,0,Team Sports
514323,25.5,1,13.08.21,25.5,1,Individual Sports
514324,28,7,19.07.21,10.92,1,Board Games and Puzzles
514325,30.3,4,21.05.21,12.12,2,Educational Toys
514326,20.2,5,30.08.21,15.554,2,Stuffed Animals and Plush Toys
514327,16.6,6,03.11.21,2.49,1,Dolls and Action Figures
514328,38.7,1,11.08.21,38.7,0,Building Sets and Blocks
514329,25.6,3,12.11.21,1.28,3,Outdoor Toys
514330,19.7,3,18.04.21,3.349,0,Arts and Crafts Kits for Kids
514331,7.9,5,24.07.21,5.135,2,Learning and Development
514332,26.9,6,03.12.21,12.374,0,Baby and Toddler Toys
514333,27.5,3,30.07.21,20.625,0,Party Games and Supplies
514334,38.1,3,20.02.21,22.098,0,Costumes and Dress-up
514335,37.9,7,07.09.21,20.845,0,Personalized Gifts
514336,22,5,12.11.21,12.98,0,Food Storage and Organization
514337,19.4,5,11.09.21,16.878,2,Cleaning Tools and Supplies
514338,1.3,6,04.03.21,0.481,0,Laundry and Detergents
514339,47.1,2,21.03.21,1.884,3,Dishwashing and Kitchen Cleaners
514340,19.4,4,27.05.21,12.028,1,Trash Bags and Bins
514341,11.6,5,12.08.21,6.148,0,Paper Products
514342,44.3,4,25.03.21,11.518,3,Pest Control
514343,39.9,1,19.08.21,39.9,3,Home Fragrance
514344,2,1,20.02.21,2,3,Air Purifiers and Humidifiers
514345,46.5,3,19.12.21,46.035,3,Water Filters and Purifiers
514346,30.5,1,14.09.21,30.5,3,Light Bulbs and Fixtures
514347,9.8,7,28.05.21,8.232,3,Home Security Systems
514348,38.4,6,13.04.21,7.296,1,Furniture and Decor
514349,3.8,4,15.09.21,0.836,2,Bedding and Linens
514350,35.9,2,13.09.21,26.566,0,Bath Towels and Mats
514351,45.3,4,05.03.21,17.667,2,Fresh Fruits
514352,7.2,6,17.11.21,3.816,2,Fresh Vegetables
514353,7.2,6,06.09.21,4.032,3,Dairy and Eggs
514354,46.1,3,02.02.21,43.795,1,Meat and Poultry
514355,54.9,1,28.06.21,54.9,3,Seafood
514356,26.2,3,09.01.21,6.812,2,Bread and Bakery
514357,1.5,4,16.09.21,0.015,2,Pantry Staples
514358,39.9,2,26.08.21,34.713,2,Beverages
514359,33.5,1,09.04.21,33.5,0,Snacks and Chips
514360,35.1,3,02.10.21,1.755,0,Frozen Foods
514361,39.1,4,11.09.21,31.28,3,Breakfast Foods
514362,1.8,6,09.07.21,1.062,3,Canned Goods
514363,26.6,3,21.02.21,25.004,1,Pasta and Grains
514364,56.7,7,28.05.21,34.587,0,Cooking Oils and Condiments
514365,14.6,7,05.06.21,5.256,0,Baking Ingredients
514366,24.8,1,15.04.21,24.8,1,Spices and Seasonings
514367,51.3,2,01.05.21,40.014,3,International Foods
514368,55.3,6,19.01.21,53.088,1,Organic Products
514369,36.2,5,16.07.21,6.878,2,Gluten-Free Products
514370,32.9,1,26.03.21,32.9,0,Vegan and Plant-Based
514371,24.2,4,25.03.21,17.424,3,Ready-to-Eat Meals
514372,6.7,4,02.01.21,5.762,2,Baby and Toddler
514373,50.3,5,18.09.21,12.072,3,Pet Supplies
514374,51.7,3,04.08.21,26.367,1,Cleaning Supplies
514375,37.8,7,29.05.21,9.828,3,Personal Care
514376,3.1,3,12.05.21,0.341,2,Health and Wellness
514377,33.9,2,28.07.21,15.594,1,Vitamins and Supplements
514378,11.2,4,05.04.21,10.192,0,Home and Kitchen Essentials
514379,50.9,6,19.03.21,6.617,3,Office and School Supplies
514380,39.8,1,08.04.21,39.8,2,Electronics and Appliances
514381,24.9,3,17.05.21,7.968,0,Outdoor and Garden
514382,28.4,6,14.11.21,22.436,1,Home Decor
514383,43.7,4,19.08.21,20.976,2,Clothing and Accessories
514384,31.5,1,10.10.21,31.5,3,Shoes and Footwear
514385,26.3,1,05.05.21,26.3,1,Beauty and Skincare
514386,35.8,7,23.04.21,3.222,0,Hair Care
514387,33.8,4,14.12.21,23.66,1,Oral Care
514388,14.5,5,01.01.21,13.485,2,Bath and Body
514389,55.3,6,23.02.21,18.249,1,Feminine Hygiene
514390,32.3,2,21.05.21,20.672,0,Men's Grooming
514391,52.3,3,24.02.21,3.661,1,Shaving and Hair Removal
514392,9.8,3,18.05.21,0.294,2,Fragrances
514393,3.4,2,26.06.21,3.026,1,Health Monitors
514394,39.9,4,26.04.21,19.95,1,Fitness and Exercise
514395,13.7,3,09.12.21,10.549,1,Sports and Outdoor Recreation
514396,29.5,6,07.05.21,17.405,0,Baby Care Products
514397,30.7,4,03.08.21,27.937,1,Diapers and Wipes
514398,30.5,5,09.01.21,15.86,3,Baby Food
514399,38.5,3,22.08.21,31.955,0,Baby Gear and Nursery
514400,30.7,5,31.10.21,6.447,1,Toys and Games
514401,2.9,6,15.08.21,1.682,0,Electronics Accessories
514402,5.9,2,10.04.21,3.953,2,Phone and Tablet Accessories
514403,21.3,3,14.09.21,19.809,0,Computer Hardware
514404,17.1,3,22.07.21,9.063,3,Software and Apps
514405,32.2,4,18.11.21,18.676,3,Office Supplies
514406,4.5,7,26.03.21,2.43,0,Printers and Scanners
514407,4.6,7,21.08.21,4.508,3,Networking and Internet
514408,9.7,6,29.01.21,5.335,0,Home Security
514409,7.4,4,10.01.21,5.698,0,Smart Home Devices
514410,35.6,5,21.11.21,23.14,0,Audio and Headphones
514411,13.6,7,20.06.21,7.616,0,Cameras and Photography
514412,38.5,3,21.03.21,9.24,3,Gaming
514413,1,2,31.01.21,0.8,1,Books and Literature
514414,13.6,5,12.04.21,8.84,2,Movies and TV Shows
514415,31.5,6,23.10.21,31.5,2,Music and Instruments
514416,5,4,15.06.21,1.7,0,Arts and Crafts
514417,23.6,6,05.02.21,0.236,2,Sewing and Needlecraft
514418,44.5,7,04.07.21,16.91,0,Party Supplies
514419,17.8,6,06.03.21,5.874,0,Greeting Cards and Gift Wrap
514420,31.7,1,02.05.21,31.7,2,Home Improvement
514421,33.4,5,22.09.21,18.036,1,Tools and Hardware
514422,16.5,4,17.06.21,3.465,0,Automotive
514423,45.7,4,27.04.21,0.457,1,Emergency Preparedness
514424,29.7,1,19.10.21,29.7,0,Travel and Luggage
514425,26.3,3,03.07.21,26.3,1,Camping and Hiking
514426,27.9,4,20.07.21,8.928,0,Fishing and Hunting
514427,2.1,6,01.10.21,1.848,0,Cycling and Biking
514428,27.8,3,02.06.21,26.132,2,Exercise Equipment
514429,36.7,1,14.07.21,36.7,1,Yoga and Pilates
514430,8.8,1,08.09.21,8.8,0,Fitness Accessories
514431,35.7,4,30.10.21,24.276,3,Water Sports
514432,33.5,2,22.01.21,25.125,0,Team Sports
514433,51.5,1,16.06.21,51.5,1,Individual Sports
514434,15.9,2,14.01.21,5.406,1,Board Games and Puzzles
514435,30.6,6,24.02.21,9.18,2,Educational Toys
514436,36.3,7,24.08.21,17.424,3,Stuffed Animals and Plush Toys
514437,54.1,5,04.08.21,15.689,1,Dolls and Action Figures
514438,21.7,7,07.01.21,12.152,1,Building Sets and Blocks
514439,29.5,7,30.03.21,28.615,2,Outdoor Toys
514440,28.3,5,06.09.21,14.433,2,Arts and Crafts Kits for Kids
514441,31.9,5,08.10.21,2.871,1,Learning and Development
514442,30,2,22.10.21,26.4,3,Baby and Toddler Toys
514443,18.5,6,04.11.21,14.43,0,Party Games and Supplies
514444,24,3,02.08.21,8.4,3,Costumes and Dress-up
514445,31.8,5,13.02.21,5.406,1,Personalized Gifts
514446,56.7,7,08.01.21,38.556,2,Food Storage and Organization
514447,51.1,4,31.10.21,39.347,0,Cleaning Tools and Supplies
514448,5.3,6,17.06.21,0.106,1,Laundry and Detergents
514449,37.5,5,03.08.21,13.875,3,Dishwashing and Kitchen Cleaners
514450,39.5,4,28.03.21,27.255,0,Trash Bags and Bins
514451,21.1,5,23.12.21,1.055,0,Paper Products
514452,35.9,3,03.04.21,13.283,3,Pest Control
514453,34.9,6,14.06.21,5.584,1,Home Fragrance
514454,36.9,1,16.02.21,36.9,1,Air Purifiers and Humidifiers
514455,29.1,6,19.03.21,24.153,2,Water Filters and Purifiers
514456,2.2,6,05.07.21,0.946,2,Light Bulbs and Fixtures
514457,12.8,2,04.07.21,5.376,1,Home Security Systems
514458,43.7,6,24.08.21,42.389,2,Furniture and Decor
514459,4.8,3,03.05.21,3.312,0,Bedding and Linens
514460,19.2,3,22.01.21,8.256,1,Fresh Fruits
514461,39.5,2,11.05.21,1.185,0,Fresh Vegetables
514462,2.1,7,23.02.21,0.798,1,Dairy and Eggs
514463,10,4,25.08.21,6.1,2,Meat and Poultry
514464,40,3,08.12.21,38.8,2,Seafood
514465,38.2,5,27.07.21,8.786,3,Bread and Bakery
514466,25.9,2,04.05.21,4.662,3,Pantry Staples
514467,29.5,3,11.11.21,0.885,1,Beverages
514468,2.6,6,05.07.21,0.624,3,Snacks and Chips
514469,23.3,5,18.05.21,17.941,2,Frozen Foods
514470,45.1,1,04.12.21,45.1,0,Breakfast Foods
514471,9.7,6,06.10.21,0.776,1,Canned Goods
514472,15.4,7,09.11.21,3.696,0,Pasta and Grains
514473,23.5,4,13.07.21,22.325,3,Cooking Oils and Condiments
514474,26.2,1,22.01.21,26.2,1,Baking Ingredients
514475,21,7,17.05.21,11.34,0,Spices and Seasonings
514476,38.3,2,04.08.21,36.002,2,International Foods
514477,55.3,6,06.04.21,50.876,0,Organic Products
514478,40,1,21.02.21,40,0,Gluten-Free Products
514479,32.5,1,30.03.21,32.5,3,Vegan and Plant-Based
514480,30.9,3,14.11.21,30.591,3,Ready-to-Eat Meals
514481,25.2,6,18.08.21,16.884,1,Baby and Toddler
514482,35.1,2,09.02.21,21.06,3,Pet Supplies
514483,58.1,6,28.10.21,13.944,0,Cleaning Supplies
514484,39.5,7,13.08.21,22.12,3,Personal Care
514485,24.3,1,21.09.21,24.3,0,Health and Wellness
514486,32.9,1,08.08.21,32.9,1,Vitamins and Supplements
514487,4.7,4,26.03.21,0.235,0,Home and Kitchen Essentials
514488,26.7,2,27.06.21,9.078,3,Office and School Supplies
514489,32.7,4,15.04.21,20.601,1,Electronics and Appliances
514490,28.2,6,13.11.21,19.458,2,Outdoor and Garden
514491,4.7,2,06.07.21,1.363,0,Home Decor
514492,35.9,2,18.08.21,2.513,1,Clothing and Accessories
