Customer_id,Age,Gender,Location,MembershipLevel
514423,60,1,California,Star
514424,55,0,Colorado,Star
514425,25,0,Ohio,Star
514426,55,1,Maine,Star
514427,58,0,Montana,Star
514428,22,1,Oregon,Star
514429,24,1,North Dakota,Star
514430,40,1,Texas,Star
514431,20,0,Alaska,Star
514432,21,0,Oklahoma,Star
514433,16,1,Connecticut,Star
514434,52,0,Vermont,Star
514435,24,1,Ohio,Star
514436,51,0,Oklahoma,Star
514437,53,0,Oregon,Star
514438,50,0,Illinois,Star
514439,48,1,Nevada,Star
514440,55,1,New Jersey,Star
514441,42,1,Louisiana,Star
514442,59,0,Massachusetts,Nova
514443,19,0,Indiana,Star
514444,23,1,New York,Star
514445,58,0,New York,Star
514446,24,0,Rhode Island,Star
514447,17,1,Florida,Star
514448,23,1,Arkansas,Star
514449,57,1,Virginia,Star
514450,63,1,Michigan,Star
514451,38,0,Maryland,Star
514452,26,1,Nebraska,Star
514453,38,0,Kansas,Nova
514454,51,1,Virginia,Star
514455,26,1,Utah,Star
514456,58,0,Missouri,Star
514457,54,0,Arizona,Star
514458,23,0,South Carolina,Star
514459,47,0,Colorado,Star
514460,21,1,New Hampshire,Star
514461,31,1,Nebraska,Star
514462,35,0,Utah,Star
514463,56,0,Missouri,Star
514464,51,1,Arizona,Star
514465,17,0,South Carolina,Star
514466,41,1,Colorado,Star
514467,46,0,New Hampshire,Star
514468,16,1,Nebraska,Star
514469,53,1,Montana,Star
514470,49,0,Wyoming,Star
514471,49,0,Ohio,Star
514472,61,1,Wyoming,Star
514473,54,0,Oregon,Star
514474,60,1,Tennessee,Star
514475,61,0,Louisiana,Star
514476,50,1,Utah,Star
514477,58,1,Florida,Star
514478,58,0,Michigan,Star
514479,42,0,Kansas,Star
514480,55,0,South Dakota,Star
514481,18,1,Virginia,Star
514482,56,1,Connecticut,Star
514483,16,1,Kentucky,Star
514484,49,1,Georgia,Nova
514485,62,0,Washington,Star
514486,48,1,Montana,Star
514487,47,0,Michigan,Star
514488,24,1,Alaska,Star
514489,38,1,Wisconsin,Star
514490,51,1,Rhode Island,Star
514491,48,0,Louisiana,Star
514492,60,1,Kansas,Star
514493,51,1,Georgia,Star
514494,39,1,Kentucky,Star
514495,61,0,Idaho,Star
514496,52,1,West Virginia,Star
514497,26,0,Nebraska,Star
514498,56,1,New Mexico,Star
514499,28,1,Alabama,Star
514500,21,1,Oregon,Star
514501,37,1,New Mexico,Nova
514502,37,1,Michigan,Star
514503,44,1,Montana,Star
514504,30,0,Ohio,Star
514505,31,0,California,Star
514506,54,1,Montana,Star
514507,32,0,Pennsylvania,Star
514508,33,0,Oklahoma,Star
514509,26,1,North Dakota,Star
514510,25,0,West Virginia,Star
514511,22,1,Arkansas,Star
514512,34,0,California,Star
514513,20,1,Arizona,Star
514514,52,1,Rhode Island,Nova
514515,53,0,Michigan,Star
514516,35,1,Oklahoma,Star
514517,30,1,New York,Star
514518,47,0,Vermont,Star
514519,33,1,Illinois,Star
514520,23,0,Georgia,Star
514521,42,0,Mississippi,Star
514522,26,1,Florida,Star
514523,23,1,Georgia,Star
514524,22,1,Nevada,Star
514525,29,0,Idaho,Star
514526,26,0,North Carolina,Star
514527,51,1,New Jersey,Star
514528,21,1,West Virginia,Star
514529,46,0,Colorado,Star
514530,56,1,Georgia,Star
514531,53,0,Alaska,Star
514532,40,1,Iowa,Star
514533,40,0,New York,Star
514534,18,1,Minnesota,Star
514535,41,1,Maryland,Star
514536,55,0,Rhode Island,Star
514537,47,0,Ohio,Star
514538,51,0,Hawaii,Star
514539,32,1,Idaho,Nova
514540,25,1,West Virginia,Nova
514541,29,1,Oklahoma,Star
514542,45,0,California,Star
514543,56,1,Wyoming,Star
514544,55,0,Arkansas,Star
514545,28,1,Mississippi,Star
514546,54,1,Alabama,Nova
514547,48,1,New Mexico,Star
514548,18,1,Delaware,Star
514549,36,1,Nevada,Star
514550,55,0,Missouri,Star
514551,50,1,Alaska,Star
514552,28,1,Oklahoma,Star
514553,30,1,Maine,Star
514554,29,1,Tennessee,Star
514555,27,1,Wyoming,Star
514556,17,0,Wyoming,Star
514557,62,1,Massachusetts,Star
514558,49,1,Arizona,Star
514559,43,1,Texas,Star
514560,27,1,Illinois,Star
514561,34,0,Minnesota,Star
514562,25,1,Kentucky,Nova
514563,54,1,Nevada,Star
514564,60,1,Massachusetts,Star
514565,28,1,Maine,Star
514566,57,1,North Carolina,Star
514567,35,1,North Dakota,Star
514568,52,1,Montana,Star
514569,48,0,Maine,Star
514570,27,1,Minnesota,Nova
514571,34,1,North Carolina,Star
514572,26,1,Idaho,Star
514573,27,0,Vermont,Star
514574,24,1,Massachusetts,Star
514575,63,0,Nebraska,Nova
514576,31,0,New Mexico,Star
514577,41,0,Michigan,Star
514578,58,0,Missouri,Star
514579,24,1,Vermont,Star
514580,21,0,New York,Star
514581,24,1,Kentucky,Star
514582,20,1,Vermont,Star
514583,39,1,Virginia,Star
514584,58,0,North Carolina,Star
514585,26,1,Florida,Star
514586,61,1,Indiana,Star
514587,39,1,Oklahoma,Star
514588,41,0,Nebraska,Star
514589,18,1,Oklahoma,Star
514590,30,1,Delaware,Star
514591,40,1,Indiana,Star
514592,39,0,South Dakota,Star
514593,44,0,West Virginia,Star
514594,32,1,Idaho,Star
514595,19,1,Illinois,Star
514596,25,1,Virginia,Star
514597,37,0,South Carolina,Star
514598,51,1,New Jersey,Star
514599,47,0,South Dakota,Star
514600,29,1,Massachusetts,Star
514601,32,1,Mississippi,Star
514602,45,1,Nevada,Star
514603,47,0,South Carolina,Star
514604,35,1,New Hampshire,Nova
514605,51,0,Ohio,Star
514606,18,1,Virginia,Star
514607,17,0,New York,Star
514608,59,1,Vermont,Star
514609,34,1,New Jersey,Star
514610,45,0,Arizona,Star
514611,58,1,West Virginia,Star
514612,20,0,Georgia,Star
514613,35,1,Wisconsin,Star
514614,39,0,New Mexico,Star
514615,25,0,California,Star
514616,55,1,Washington,Star
514617,48,1,Texas,Star
514618,36,0,Pennsylvania,Star
514619,22,1,Texas,Star
514620,22,0,Alaska,Star
514621,44,0,New Mexico,Nova
514622,55,0,Hawaii,Star
514623,23,0,Arizona,Star
514624,33,0,California,Star
514625,18,1,Louisiana,Star
514626,56,1,Arizona,Star
514627,40,0,Mississippi,Star
514628,47,1,Oregon,Star
514629,33,1,Massachusetts,Star
514630,45,1,Texas,Star
514631,19,1,Montana,Star
514632,45,1,Nevada,Star
514633,56,1,Iowa,Star
514634,44,1,Texas,Star
514635,22,1,New York,Star
514636,16,1,South Dakota,Nova
514637,34,1,Vermont,Star
514638,55,0,Colorado,Star
514639,56,1,South Carolina,Star
514640,52,1,Wyoming,Star
514641,44,0,Florida,Star
514642,50,1,Oklahoma,Star
514643,27,0,Pennsylvania,Star
514644,23,1,Vermont,Star
514645,17,1,Mississippi,Star
514646,47,0,Oklahoma,Nova
514647,39,0,Georgia,Star
514648,35,1,Indiana,Star
514649,63,0,Florida,Star
514650,60,0,Arizona,Star
514651,57,1,Nebraska,Star
514652,33,1,Massachusetts,Star
514653,18,0,Arizona,Star
514654,46,0,Mississippi,Star
514655,20,1,Wisconsin,Star
514656,27,1,California,Star
514657,16,1,Oregon,Star
514658,32,0,Colorado,Star
514659,47,1,Utah,Star
514660,25,1,North Dakota,Star
514661,27,0,Hawaii,Star
514662,52,0,South Dakota,Star
514663,61,1,Kentucky,Nova
514664,22,1,Indiana,Star
514665,53,1,Missouri,Star
514666,23,1,Alaska,Star
514667,51,0,Arizona,Star
514668,17,0,Illinois,Star
514669,47,1,Nevada,Star
514670,59,0,Vermont,Star
514671,41,1,Maine,Star
514672,60,0,Kentucky,Star
514673,52,0,Wyoming,Star
514674,39,1,Michigan,Star
514675,39,0,Texas,Star
514676,32,1,Hawaii,Star
514677,58,1,Pennsylvania,Star
514678,43,1,Vermont,Star
514679,30,1,Oregon,Star
514680,63,0,Ohio,Star
514681,41,1,Alaska,Star
514682,16,0,New York,Nova
514683,25,1,Connecticut,Nova
514684,42,1,Oklahoma,Star
514685,59,0,Oregon,Star
514686,17,1,Florida,Star
514687,46,0,South Dakota,Star
514688,40,1,Michigan,Star
514689,19,1,Kansas,Star
514690,45,1,Pennsylvania,Star
514691,47,1,New Hampshire,Star
514692,53,1,Kentucky,Star
514693,30,1,Texas,Star
514694,35,1,Florida,Star
514695,31,1,California,Star
514696,30,0,North Carolina,Star
514697,44,1,New York,Star
514698,24,0,Oklahoma,Star
514699,58,1,New Jersey,Star
514700,25,1,Florida,Star
514701,47,0,New York,Star
514702,29,0,Massachusetts,Star
514703,41,0,Minnesota,Star
514704,39,0,Oklahoma,Star
514705,45,1,Pennsylvania,Star
514706,27,1,Alabama,Star
514707,19,1,Indiana,Star
514708,16,0,Vermont,Star
514709,30,0,Idaho,Star
514710,46,1,Maine,Star
514711,47,0,West Virginia,Star
514712,58,1,Washington,Star
514713,60,0,Alaska,Star
514714,40,1,Illinois,Star
514715,32,1,Indiana,Star
514716,57,1,Arkansas,Star
514717,18,0,Maine,Star
514718,59,0,Virginia,Star
514719,18,1,North Carolina,Star
514720,18,0,Rhode Island,Star
514721,27,0,Kansas,Star
514722,35,0,New Mexico,Star
514723,33,1,Texas,Star
514724,32,1,Oregon,Nova
514725,50,1,Pennsylvania,Star
514726,37,0,Alabama,Star
514727,49,1,Georgia,Star
514728,21,1,Arkansas,Star
514729,27,1,Nebraska,Star
514730,57,1,Alabama,Star
514731,23,1,Missouri,Star
514732,26,1,New York,Star
514733,36,1,New Mexico,Star
514734,24,1,Maryland,Star
514735,21,1,Georgia,Star
514736,63,1,Illinois,Star
514737,36,1,Hawaii,Star
514738,46,0,Hawaii,Star
514739,31,0,Wyoming,Star
514740,20,1,Maryland,Star
514741,16,1,Oklahoma,Star
514742,46,1,Missouri,Star
514743,48,1,Colorado,Star
514744,20,1,Ohio,Star
514745,46,1,Oregon,Star
514746,29,1,Maine,Star
514747,18,1,New Jersey,Star
514748,25,1,Montana,Star
514749,61,0,Pennsylvania,Star
514750,53,0,Louisiana,Star
514751,24,0,Nebraska,Star
514752,35,1,Washington,Star
514753,62,1,Vermont,Star
514754,21,1,Arkansas,Star
514755,59,1,Maine,Star
514756,37,1,New Mexico,Star
514757,62,1,Michigan,Star
514758,53,1,Utah,Star
514759,40,0,New Hampshire,Star
514760,43,1,Utah,Star
514761,17,1,South Carolina,Star
514762,26,1,North Carolina,Star
514763,48,0,Rhode Island,Star
514764,58,1,Nebraska,Star
514765,26,1,West Virginia,Star
514766,32,1,Alabama,Star
514767,59,0,Washington,Star
514768,52,0,Iowa,Star
514769,18,0,Georgia,Star
514770,33,1,Georgia,Star
514771,30,1,Minnesota,Star
514772,63,1,Georgia,Star
514773,33,1,New Mexico,Star
514774,34,1,Michigan,Star
514775,35,1,New Jersey,Star
514776,28,1,Tennessee,Star
514777,54,0,Connecticut,Star
514778,34,1,Wisconsin,Star
514779,36,1,Illinois,Star
514780,49,1,Arkansas,Star
514781,62,1,Mississippi,Star
514782,54,1,North Dakota,Star
514783,35,1,Maine,Star
514784,28,1,New Hampshire,Star
514785,45,1,California,Star
514786,57,1,Louisiana,Star
514787,40,0,Alaska,Star
514788,57,1,Vermont,Star
514789,44,1,New York,Star
514790,33,1,Vermont,Star
514791,19,1,New Jersey,Star
514792,47,1,Arizona,Star
514793,44,0,Michigan,Star
514794,27,0,New Jersey,Star
514795,21,1,Georgia,Star
514796,57,1,Minnesota,Star
514797,49,1,Florida,Star
514798,55,1,Arizona,Star
514799,17,1,Maryland,Star
514800,26,0,Delaware,Star
514801,52,1,Pennsylvania,Star
514802,19,0,Oregon,Star
514803,36,0,Colorado,Star
514804,21,1,Colorado,Star
514805,38,1,Nebraska,Star
514806,49,1,North Dakota,Star
514807,49,1,Alabama,Star
514808,50,0,California,Star
514809,50,1,Washington,Star
514810,28,1,Arkansas,Star
514811,26,1,Connecticut,Star
514812,50,0,Georgia,Star
514813,32,0,Alaska,Star
514814,31,0,Minnesota,Star
514815,54,1,New Mexico,Star
514816,44,0,Florida,Star
514817,24,1,New Jersey,Star
514818,46,0,Arizona,Star
514819,35,1,Missouri,Star
514820,32,1,Oklahoma,Star
514821,40,0,Kansas,Star
514822,40,1,Maine,Star
514823,53,1,Minnesota,Star
514824,60,0,North Carolina,Star
514825,20,0,Wyoming,Star
514826,41,1,Indiana,Star
514827,53,0,Alaska,Star
514828,48,1,Georgia,Star
514829,26,1,Vermont,Star
514830,16,1,Minnesota,Star
514831,34,1,West Virginia,Star
514832,44,1,Virginia,Star
514833,39,0,South Dakota,Star
514834,25,1,Wisconsin,Star
514835,24,1,Kentucky,Star
514836,18,0,Vermont,Star
514837,16,1,Maryland,Star
514838,61,1,Arizona,Star
514839,20,1,Massachusetts,Star
514840,62,0,Pennsylvania,Star
514841,55,1,Virginia,Star
514842,49,1,New Mexico,Star
514843,40,1,New York,Star
514844,49,1,Colorado,Star
514845,54,1,Mississippi,Star
514846,28,1,Illinois,Star
514847,52,1,North Dakota,Star
514848,17,1,Delaware,Star
514849,57,0,New York,Star
514850,40,0,Virginia,Star
514851,61,0,Pennsylvania,Star
514852,24,1,Alaska,Star
514853,30,1,Louisiana,Star
514854,36,0,Montana,Star
514855,52,1,Rhode Island,Star
514856,49,1,Idaho,Star
514857,17,0,Nebraska,Star
514858,35,0,California,Star
514859,48,1,California,Star
514860,35,1,Kentucky,Star
514861,61,1,New Jersey,Star
514862,19,1,Arizona,Star
514863,46,1,North Dakota,Star
514864,60,1,Ohio,Star
514865,44,1,Arizona,Star
514866,26,1,Alaska,Star
514867,52,0,Maine,Star
514868,45,1,California,Star
514869,16,1,Pennsylvania,Star
514870,36,0,Pennsylvania,Star
514871,43,1,Illinois,Star
514872,43,1,West Virginia,Star
514873,29,0,Minnesota,Star
514874,45,0,Kansas,Star
514875,54,1,Mississippi,Star
514876,36,1,Florida,Star
514877,48,1,South Dakota,Star
514878,54,1,West Virginia,Star
514879,30,1,West Virginia,Star
514880,19,1,Illinois,Star
514881,60,1,Connecticut,Star
514882,55,1,Nevada,Star
514883,51,1,Hawaii,Star
514884,47,1,California,Star
514885,48,1,Massachusetts,Star
514886,29,1,North Carolina,Star
514887,56,1,Wisconsin,Star
514888,36,1,Nevada,Star
514889,56,1,Maine,Star
514890,16,1,Colorado,Star
514891,26,1,Minnesota,Star
514892,27,1,Nevada,Star
514893,35,1,Indiana,Star
514894,37,1,Arizona,Star
514895,17,0,Tennessee,Star
514896,41,1,Florida,Star
514897,31,1,Montana,Star
514898,25,0,New Jersey,Star
514899,55,0,Utah,Star
514900,21,1,Michigan,Star
514901,34,1,New York,Star
514902,28,1,Wyoming,Star
514903,39,1,Oregon,Star
514904,52,1,Connecticut,Star
514905,53,1,Maine,Star
514906,44,0,Maryland,Star
514907,38,1,California,Star
514908,29,1,Arkansas,Star
514909,51,1,Oklahoma,Star
514910,28,1,Wisconsin,Star
514911,22,0,Kansas,Star
514912,48,1,North Carolina,Star
514913,60,0,Washington,Star
514914,19,0,Vermont,Star
514915,22,1,Vermont,Star
514916,18,1,Delaware,Star
514917,33,0,Virginia,Star
514918,33,1,Missouri,Star
514919,52,1,Louisiana,Star
514920,53,1,South Dakota,Star
514921,27,0,South Carolina,Star
514922,55,1,Kansas,Star
514923,18,1,Texas,Star
514924,43,0,West Virginia,Star
514925,50,1,Kansas,Star
514926,49,1,Vermont,Star
514927,55,1,Maryland,Star
514928,33,1,Washington,Star
514929,26,1,Delaware,Star
514930,33,1,South Dakota,Star
514931,28,1,Oregon,Star
514932,40,1,California,Star
514933,32,1,Indiana,Star
514934,50,0,Alaska,Star
514935,21,1,Missouri,Star
514936,26,1,Kentucky,Star
514937,42,1,New Hampshire,Star
514938,47,1,Maryland,Star
514939,36,0,Montana,Star
514940,46,1,Wisconsin,Star
514941,61,0,Ohio,Star
514942,49,0,North Carolina,Star
514943,35,0,Washington,Star
514944,49,1,Massachusetts,Star
514945,43,0,Michigan,Star
514946,36,0,Nevada,Star
514947,62,1,Hawaii,Star
514948,21,1,Hawaii,Star
514949,25,1,Georgia,Star
514950,20,1,Wisconsin,Star
514951,30,1,Colorado,Star
514952,18,1,Oregon,Star
514953,33,1,Arizona,Star
514954,58,1,Louisiana,Star
514955,21,0,Nevada,Star
514956,29,1,Washington,Star
514957,34,1,Michigan,Star
514958,26,0,Arkansas,Star
514959,50,0,Georgia,Star
514960,54,1,Illinois,Star
514961,38,1,Oregon,Star
514962,54,1,Kentucky,Star
514963,33,1,Colorado,Star
514964,42,1,West Virginia,Star
514965,41,1,Alabama,Star
514966,39,0,Nebraska,Star
514967,19,0,Florida,Star
514968,24,1,New Hampshire,Star
514969,56,1,Oregon,Star
514970,62,1,Alabama,Star
514971,63,1,Illinois,Star
514972,58,1,Georgia,Star
514973,25,1,Arkansas,Star
514974,55,1,Arizona,Star
514975,27,1,Montana,Star
514976,52,1,Alabama,Star
514977,38,0,Wisconsin,Star
514978,48,0,Utah,Star
514979,26,0,Vermont,Star
514980,50,1,Michigan,Star
514981,27,1,South Dakota,Star
514982,54,0,Idaho,Star
514983,17,0,Missouri,Star
514984,17,1,Delaware,Star
514985,57,0,Hawaii,Star
514986,50,1,Utah,Star
514987,20,1,New Hampshire,Star
514988,30,1,Vermont,Star
514989,60,1,Ohio,Star
514990,37,0,Louisiana,Star
514991,37,1,Nebraska,Star
514992,16,0,Oregon,Star
514993,20,0,Oregon,Star
514994,60,1,Maryland,Star
514995,27,0,Montana,Star
514996,50,1,Florida,Star
514997,31,0,Michigan,Star
514998,25,0,South Dakota,Star
514999,24,1,Hawaii,Star
515000,22,0,Tennessee,Star
515001,49,0,Washington,Star
515002,60,1,Illinois,Star
515003,41,1,Arkansas,Star
515004,51,1,Connecticut,Star
515005,43,0,Arizona,Star
515006,30,1,New Mexico,Star
515007,59,1,Minnesota,Star
515008,21,0,Pennsylvania,Star
515009,55,1,Michigan,Star
515010,60,1,Vermont,Star
515011,51,1,Oklahoma,Star
515012,46,1,Hawaii,Star
515013,54,1,Tennessee,Star
515014,49,1,Rhode Island,Star
515015,37,1,New York,Star
515016,27,1,North Dakota,Star
515017,44,0,Connecticut,Star
515018,54,0,Arizona,Star
515019,59,0,Indiana,Star
515020,31,1,Michigan,Star
515021,53,1,Florida,Star
515022,46,1,West Virginia,Star
515023,36,1,North Carolina,Star
515024,37,0,Massachusetts,Star
515025,34,1,Arizona,Star
515026,40,0,South Dakota,Star
515027,35,1,Minnesota,Star
515028,39,1,New York,Star
515029,57,0,Massachusetts,Star
515030,20,1,New Mexico,Star
515031,63,1,North Carolina,Star
515032,50,1,Utah,Star
515033,56,1,Montana,Star
515034,20,1,Texas,Star
515035,22,1,Florida,Star
515036,55,1,South Dakota,Star
515037,48,0,New Mexico,Star
515038,52,0,Nebraska,Star
515039,39,1,Washington,Star
515040,49,0,Wisconsin,Star
515041,60,1,Pennsylvania,Star
515042,16,1,Alaska,Star
515043,31,1,Kansas,Star
515044,43,1,West Virginia,Star
515045,17,1,New Mexico,Star
515046,23,1,Arizona,Star
515047,55,1,Maine,Star
515048,19,1,Georgia,Star
515049,57,1,Wyoming,Star
515050,18,0,Wyoming,Star
515051,53,1,Montana,Star
515052,34,1,South Dakota,Star
515053,39,1,Mississippi,Star
515054,53,1,Mississippi,Star
515055,60,1,South Dakota,Star
515056,50,1,Idaho,Star
515057,56,0,New Mexico,Star
515058,35,1,Missouri,Star
515059,41,1,North Carolina,Star
515060,37,0,Washington,Star
515061,62,1,Alaska,Star
515062,38,0,Oregon,Star
515063,20,1,Utah,Star
515064,18,0,Massachusetts,Star
515065,25,1,Texas,Star
515066,32,1,New York,Star
515067,24,1,Oregon,Star
515068,46,1,Rhode Island,Star
515069,51,1,Arkansas,Star
515070,46,0,Oklahoma,Star
515071,34,1,Iowa,Star
515072,18,1,Virginia,Star
515073,43,1,Nevada,Star
515074,51,1,New Hampshire,Star
515075,62,1,Illinois,Star
515076,54,0,Washington,Star
515077,43,1,New Mexico,Star
515078,63,1,Iowa,Star
515079,49,1,Maine,Star
515080,22,0,West Virginia,Star
515081,32,0,Oregon,Star
515082,26,1,New Jersey,Star
515083,22,0,Maine,Star
515084,25,1,Georgia,Star
515085,55,1,Indiana,Star
515086,23,1,Texas,Star
515087,60,1,Ohio,Star
515088,51,0,Louisiana,Star
515089,58,1,Minnesota,Star
515090,62,0,Georgia,Star
515091,30,0,Kentucky,Star
515092,28,0,Kansas,Star
515093,16,1,Nevada,Star
515094,53,1,Idaho,Star
515095,36,1,Colorado,Star
515096,28,1,Illinois,Star
515097,23,0,California,Star
515098,16,0,Connecticut,Star
515099,46,1,Minnesota,Star
515100,47,0,South Dakota,Star
515101,59,0,Kentucky,Star
515102,48,0,New York,Star
515103,40,1,Alaska,Star
515104,46,1,New Hampshire,Star
515105,39,1,South Carolina,Star
515106,52,1,Louisiana,Star
515107,56,1,Arizona,Star
515108,57,1,Pennsylvania,Star
515109,24,0,New Hampshire,Star
515110,21,1,Iowa,Star
515111,46,1,Louisiana,Star
515112,56,1,Louisiana,Star
515113,34,1,Arizona,Star
515114,54,1,California,Star
515115,61,0,West Virginia,Star
515116,19,0,South Carolina,Star
515117,58,1,New Mexico,Star
515118,34,0,Wyoming,Star
515119,33,1,Nebraska,Star
515120,27,0,Vermont,Star
515121,61,1,Indiana,Star
515122,57,0,Idaho,Star
515123,27,1,Rhode Island,Star
515124,28,1,New York,Star
515125,44,1,Louisiana,Star
515126,56,1,Ohio,Star
515127,38,1,Kentucky,Star
515128,63,1,California,Star
515129,58,1,Colorado,Star
515130,48,1,South Carolina,Star
515131,42,1,Arkansas,Star
515132,57,0,North Dakota,Star
515133,35,1,Idaho,Star
515134,19,1,New York,Star
515135,18,1,Maine,Star
515136,18,1,Missouri,Star
515137,50,1,Colorado,Star
515138,41,1,Rhode Island,Star
515139,57,1,Arkansas,Star
515140,35,0,Indiana,Star
515141,48,0,Oregon,Star
515142,52,1,West Virginia,Star
515143,27,1,Wyoming,Star
515144,20,0,New Jersey,Star
515145,44,1,Connecticut,Star
515146,21,0,Maine,Star
515147,61,0,Missouri,Star
515148,17,0,Virginia,Star
515149,40,0,Utah,Star
515150,49,0,Michigan,Star
515151,32,1,Tennessee,Star
515152,53,0,Massachusetts,Star
515153,32,1,Georgia,Star
515154,57,1,Indiana,Star
515155,29,0,Wisconsin,Star
515156,31,1,Wisconsin,Star
515157,25,0,California,Star
515158,44,1,California,Star
515159,47,1,Alabama,Star
515160,34,0,Nevada,Star
515161,46,1,Virginia,Star
515162,25,1,Arizona,Star
515163,36,0,Michigan,Star
515164,29,1,Arkansas,Star
515165,33,1,Hawaii,Star
515166,41,1,Tennessee,Star
515167,32,0,South Dakota,Star
515168,62,1,West Virginia,Star
515169,42,1,Idaho,Star
515170,37,1,Massachusetts,Star
515171,26,1,Washington,Star
515172,34,1,Oregon,Star
515173,40,1,Kentucky,Star
515174,25,1,New Mexico,Star
515175,63,0,Tennessee,Star
515176,20,0,Idaho,Star
515177,26,0,Missouri,Star
515178,58,0,Mississippi,Star
515179,57,1,Mississippi,Star
515180,44,1,New York,Star
515181,52,1,Arizona,Star
515182,56,1,Virginia,Star
515183,30,0,California,Star
515184,32,1,Alabama,Star
515185,33,0,Texas,Star
515186,23,0,South Carolina,Star
515187,19,0,Tennessee,Star
515188,51,1,West Virginia,Star
515189,46,1,Connecticut,Star
515190,30,1,Massachusetts,Star
515191,59,1,Maryland,Star
515192,35,1,Colorado,Star
515193,52,0,Arkansas,Star
515194,29,1,North Carolina,Star
515195,31,1,New Mexico,Star
515196,35,1,Arkansas,Star
515197,53,1,Nevada,Star
515198,32,1,New Mexico,Star
515199,25,0,New Jersey,Star
515200,53,0,Nebraska,Star
515201,53,1,North Dakota,Star
515202,33,0,Oregon,Star
515203,37,1,North Carolina,Star
515204,55,1,North Dakota,Star
515205,17,1,Maine,Star
515206,34,1,Washington,Star
515207,47,1,Virginia,Star
515208,36,1,Ohio,Star
515209,48,1,Alaska,Star
515210,63,0,Illinois,Star
515211,26,1,Delaware,Star
515212,25,1,Alabama,Star
515213,45,1,Maryland,Star
515214,56,1,Louisiana,Star
515215,33,1,Kentucky,Star
515216,49,1,Mississippi,Star
515217,39,0,California,Star
515218,43,0,Oklahoma,Star
515219,40,1,Vermont,Star
515220,40,1,Georgia,Star
515221,36,1,North Dakota,Star
515222,46,0,Wisconsin,Star
515223,16,1,California,Star
515224,53,1,Nebraska,Star
515225,35,1,Arizona,Star
515226,29,1,Rhode Island,Star
515227,51,0,Michigan,Star
515228,62,1,North Dakota,Star
515229,17,1,Minnesota,Star
515230,21,1,Arizona,Star
515231,57,1,Florida,Star
515232,24,1,Alabama,Star
515233,52,1,West Virginia,Star
515234,53,1,Michigan,Star
515235,54,1,Alabama,Star
515236,45,1,Alaska,Star
515237,33,1,Maine,Star
515238,16,0,Iowa,Star
515239,33,1,Delaware,Star
515240,23,1,Delaware,Star
515241,19,0,Kansas,Star
515242,22,0,Rhode Island,Star
515243,25,1,Wyoming,Star
515244,47,0,North Dakota,Star
515245,56,1,Louisiana,Star
515246,30,1,Mississippi,Star
515247,28,1,Maine,Star
515248,29,0,Minnesota,Star
515249,46,1,Massachusetts,Star
515250,31,1,Wyoming,Star
515251,16,1,Delaware,Star
515252,50,1,Wisconsin,Star
515253,37,1,Arkansas,Star
515254,16,0,Tennessee,Star
515255,41,1,Georgia,Star
515256,51,1,Louisiana,Star
515257,57,1,Vermont,Star
515258,56,1,South Dakota,Star
515259,38,1,Minnesota,Star
515260,58,0,New York,Star
515261,39,0,Louisiana,Star
515262,25,1,Wisconsin,Star
515263,42,1,West Virginia,Star
515264,29,1,Connecticut,Star
515265,32,1,Ohio,Star
515266,27,1,Colorado,Star
515267,37,1,Minnesota,Star
515268,63,1,Wisconsin,Star
515269,29,1,Oklahoma,Star
515270,42,1,Utah,Star
515271,37,1,Florida,Star
515272,53,1,Iowa,Star
515273,28,1,New Hampshire,Star
515274,41,0,Colorado,Star
515275,57,1,Florida,Star
515276,43,0,New Hampshire,Star
515277,52,1,Georgia,Star
515278,55,0,Hawaii,Star
515279,45,1,West Virginia,Star
515280,22,1,Rhode Island,Star
515281,38,1,Illinois,Star
515282,56,1,New Jersey,Star
515283,38,0,New Jersey,Star
515284,25,1,North Dakota,Star
515285,29,1,Massachusetts,Star
515286,63,1,Kentucky,Star
515287,28,0,Iowa,Star
515288,47,1,Minnesota,Star
515289,43,0,Minnesota,Star
515290,53,0,Arkansas,Star
515291,35,1,Massachusetts,Star
515292,44,0,Pennsylvania,Star
515293,58,0,South Carolina,Star
515294,62,0,Florida,Star
515295,28,1,Virginia,Star
515296,25,1,Wisconsin,Star
515297,28,1,Texas,Star
515298,17,1,Rhode Island,Star
515299,61,1,Mississippi,Star
515300,30,1,Hawaii,Star
515301,28,1,Louisiana,Star
515302,23,1,Washington,Star
515303,27,0,Georgia,Star
515304,27,1,Utah,Star
515305,55,1,Iowa,Star
515306,40,1,Rhode Island,Star
515307,33,1,Illinois,Star
515308,38,1,West Virginia,Star
515309,23,1,Tennessee,Star
515310,58,1,New Hampshire,Star
515311,55,1,Illinois,Star
515312,42,1,Hawaii,Star
515313,33,0,Michigan,Star
515314,45,1,Wyoming,Star
515315,60,1,Nevada,Star
515316,61,1,Massachusetts,Star
515317,19,0,Illinois,Star
515318,33,1,Nevada,Star
515319,39,0,Oregon,Star
515320,46,0,Ohio,Star
515321,44,1,Delaware,Star
515322,48,0,Texas,Star
515323,51,0,Massachusetts,Star
515324,58,0,North Carolina,Star
515325,37,0,Florida,Star
515326,32,0,Maryland,Star
515327,44,1,Rhode Island,Star
515328,40,1,Tennessee,Star
515329,55,0,Indiana,Star
515330,48,1,Mississippi,Star
515331,47,0,New York,Star
